Y,L,P,G,Q
u,16,89.37502155524348,89,8.235469432175702
y,2,35.204613965069896,17,15.571388302308154
y,31,61.23062346937287,15,21.563127379196732
u,64,69.98291870487094,35,47.69785252979952
y,69,47.88050871046023,62,24.130563190997943
u,85,54.395767735607556,93,52.21674854298216
p,89,91.08055692072134,5,24.53793047543611
v,64,79.24008092752456,11,62.90956950856378
i,10,78.98442189354283,73,34.2439932820511
j,48,62.41835383774562,91,1.6957469079919907
o,75,13.140443424793503,59,31.815186936670802
t,84,87.26682983272826,14,63.682258575350595
n,22,96.96197261421644,68,71.83940416818314
y,62,52.55680454672146,65,8.175584865008867
t,7,13.035045003837343,64,24.368657837990114
k,100,90.74842927321654,2,5.378135459490552
w,46,68.38655917291393,64,6.901939017153813
d,58,90.30836407849513,28,40.98823636281561
v,57,4.493979352501731,34,30.549187950452072
p,81,95.64304822719896,16,99.57766953301203
q,70,93.92869233864293,92,28.583468871451057
m,62,32.167743997666385,10,16.92496056275984
y,94,74.65062943607954,3,68.85565425577667
u,97,5.0463791614569935,95,59.5792864536955
w,12,20.353444733870607,90,34.196456874467614
a,31,93.01643952374789,4,34.07468540899753
r,84,98.70982725160593,32,3.7365240726706883
o,69,55.8984706497013,28,23.93929078280117
z,52,91.02758853588034,10,43.948735685538495
y,4,50.732150436995624,95,26.587102024331223
l,5,2.3424179260684963,47,7.186083960643219
i,99,30.562852475455017,75,7.586300780389199
x,31,27.51663738371516,52,11.973520679404793
d,17,19.518022299761384,86,87.71486621315371
d,86,18.443109725616136,35,90.99313703161359
r,40,7.7324401281807065,6,74.28724447668259
s,100,73.2628681242755,17,58.207811782979476
f,8,93.20128379686238,91,0.2592094881743279
m,29,98.88825363808003,22,62.7894517543378
r,16,30.894651212927528,100,40.242805738547105
w,10,46.96493927914076,56,35.59539284115274
r,4,73.86193624303799,78,30.354224639798723
s,89,92.8932169658293,75,71.34925870605578
m,25,20.79792121568428,57,95.736110008497
h,32,55.85721759441918,75,12.2713050281826
h,34,66.14394167266869,15,22.878699780222213
e,65,98.39662606127361,74,33.913031270192995
s,54,15.485542060659563,47,32.51841592537016
q,73,60.21675673935983,31,49.3091900972835
e,45,94.52891781329727,40,66.85742365390831
f,13,79.3244130177527,94,79.80733940627323
e,87,30.374928503440056,40,75.19343962161588
i,45,82.12976855099666,12,66.77010335213144
u,90,86.01639690705095,62,73.27738032867975
g,25,91.17714546263876,10,80.70897055579951
i,79,48.50896743772044,42,20.516068892938964
r,24,69.86544679753091,95,46.00165793846915
i,31,28.667448627948588,15,32.828113376452414
s,3,12.497271379851526,4,49.91587814254175
a,32,38.236343143973684,80,38.725943967435114
w,45,69.50064015067416,52,42.88939538746857
f,14,15.283507978078259,14,38.082640652192424
a,78,41.31833190805004,92,54.314250557356104
i,56,31.836242052634866,63,26.545452841282334
z,82,50.91383615484527,65,72.70304099917688
r,0,96.70989468332118,1,67.79739306621036
s,90,16.193840039634622,42,90.69141636031951
h,99,14.350935880231042,40,36.44182255676724
l,3,46.05545222905757,17,80.6092585155504
s,83,28.297526223778156,14,68.93849585171608
d,15,89.37625271036464,96,43.81763183625556
g,72,18.467800259945122,45,41.91441368625556
p,52,38.42527699876997,30,61.01924296406332
e,10,31.48700298662096,89,64.81418069388063
k,77,66.6779413204137,28,16.321638666936632
b,64,27.838053197568335,40,13.235820262677256
o,37,47.74198191405418,54,73.30927122366894
d,98,1.6028514335945987,2,44.002873690374855
v,40,31.053669356341228,96,82.64676752520978
k,98,25.193458391741263,24,18.915445272027654
k,71,81.99366209017579,45,76.24335918418022
n,4,77.795158164302,40,15.540741523131574
x,88,63.92483445685083,16,3.3454648338394177
j,89,78.42307095342471,57,81.1053373181153
y,98,14.896063148161575,2,84.25583165936631
c,36,34.003154730687704,29,23.12541340706534
e,89,6.32085756827353,22,1.0109296292536984
w,100,35.7714863502951,22,89.21364689544633
o,94,56.00370283267198,38,85.37309682783943
j,93,19.376040390747285,45,51.52278164463038
z,82,32.32339498712853,95,93.5554836335765
c,8,34.35748770965979,44,18.770323578296676
f,39,98.86865899858527,92,70.61607503756765
v,82,65.44789329744461,65,17.954201376609802
p,28,91.58940502187366,93,62.96212337835229
t,95,55.243209649726076,29,52.92153760316699
k,96,26.38179515633663,100,40.857187511462186
q,53,34.639477582265776,24,64.81678953905498
g,34,35.0278909458444,86,44.436735880205866
o,98,12.106468067843302,98,27.11066905155355
g,26,70.42125826313705,84,73.55687372383844
v,55,31.717186232893766,35,43.9075841319364
g,100,93.07195851234611,32,53.47514810741484
x,92,95.1711678864324,77,49.61056997314516
d,11,59.821469076371415,37,17.3311374423162
v,78,1.3108206723090765,59,66.29255373975073
n,33,34.903515726144995,12,7.173370953184022
y,72,60.682270021003916,27,40.482987352405544
z,58,10.25869778628855,73,92.59101341791062
t,16,93.81697885094874,1,36.637378801345186
e,7,98.3075830958583,57,31.665853188722803
q,14,16.584914631930904,35,85.1724549898993
e,62,72.34962306214548,91,55.414547812111614
f,95,60.91032538548563,9,19.163613290519088
r,27,1.5448981669779482,45,1.6425079521216635
v,7,72.5478286224797,75,8.663836334125918
o,5,11.243600235181706,24,29.35977820784452
h,60,49.68618427798256,78,57.01439735384595
z,81,42.69122110176885,50,27.078160657590534
q,86,85.01933417571955,75,87.91100982296689
d,67,89.440034677318,14,75.70385168857506
m,48,11.126962849036426,54,29.452965119327644
k,87,64.46970038246704,64,69.16142447831469
v,58,0.1125910236236427,65,39.57761034032491
p,26,30.11661209996801,99,68.37335087715562
l,48,71.06544665179995,63,66.04364365679919
r,76,60.566589212777046,56,21.631164009657077
m,77,66.19944446739703,34,61.995897789643465
r,60,76.59921664124596,35,20.972294762398526
z,2,6.4616557456648405,54,57.93791518680668
n,46,19.196708934562224,29,14.18443450279636
a,71,39.5214537311625,92,95.36043186720964
y,87,22.27113963262862,78,55.80005496637634
j,24,45.687317455298945,13,66.48702347913982
p,12,49.259139031049294,14,83.19235337213891
e,53,61.02304912896152,71,0.7222354185071556
o,70,83.54834790716181,18,36.69373154989286
x,33,42.08275684691041,32,41.260908159062346
v,57,17.743936087080737,6,62.30715397503924
p,98,89.68984692090146,23,76.67643324920849
j,16,18.4046508005425,68,68.5194183022233
m,29,23.97304172649619,92,5.575892429024032
w,47,76.07608198815552,90,97.23639190208408
v,23,42.444073722453815,86,89.8321359411536
v,17,15.045708609707642,8,93.11621477435071
v,59,56.57363365749632,5,92.2304491087024
n,31,17.378054462757685,96,97.1189736131692
s,7,81.58640548329839,59,6.606076805883642
s,92,62.89993768379677,42,66.40702232528848
l,35,14.846029823421858,23,78.46408736293007
g,37,42.56932073356957,72,54.62370694702623
p,92,10.360909673954154,80,27.371284962790455
m,11,1.9220458836678445,36,78.03517319342261
q,61,81.11351561386978,66,78.11143626792042
i,21,64.79683675558016,44,16.18732099953529
y,87,71.32126732341275,10,93.52031408231603
a,86,2.993369336859264,70,38.254606023832714
v,90,6.279145912228524,26,71.59502931450817
i,36,14.89135943569,44,86.75294411911871
j,4,18.738953764246013,96,36.957088983098394
h,45,93.52509471925104,15,10.11900592840087
j,2,91.8482980380282,20,93.47818138668403
v,96,39.91494786083363,62,56.06593713398191
x,48,61.28849257122507,77,71.45366379623562
a,17,37.610292731092734,17,79.2566539695455
a,26,14.976457070132977,58,25.07742828333318
o,17,50.421013094378765,39,62.93054316236416
j,54,40.36362677990727,11,31.099606387870715
o,55,36.500681022256266,94,11.377870167726545
a,49,55.30247843246138,60,59.22296792481395
t,41,66.128150631033,51,22.577142138815944
g,52,62.15637779821029,1,87.66983890526016
l,27,21.467272677303583,38,3.0099725213851736
o,89,65.71643798258998,11,36.50472445747456
k,39,89.67990221462617,50,49.23719451491899
a,20,19.965947589951117,12,52.849639950720096
a,3,2.3068520965730754,43,54.388157687457905
x,12,20.58870901971015,59,62.107869784113845
n,92,41.77052491521355,9,38.122531453210826
b,27,68.20049274908415,49,20.064959459761134
z,54,94.41906659061536,70,17.734264401318754
m,57,51.526110230179434,45,38.279435240942284
b,27,70.70198972111382,2,21.311802747263464
i,73,68.3969504275079,11,17.78782725742458
q,35,99.33360250371284,17,46.00431162284734
v,59,31.54202315461434,81,90.8704553116968
l,52,44.980856212494125,26,74.44096807632783
f,49,49.099780141092396,44,22.950385961064057
r,66,99.81388802055335,3,83.54891457329414
i,8,36.334043197781284,26,16.533974259558136
z,78,79.29372256527472,84,94.54213821564433
l,7,71.60607776543507,5,22.927780115933828
o,10,29.0198406350471,74,33.70855559506184
i,22,31.948870005978314,41,38.616204577576354
q,52,18.981009123481297,21,57.04042338479791
l,6,73.5078172003088,90,88.76360133002844
b,77,16.56813876529908,27,22.284949062050284
o,17,21.704909419144013,22,7.794050855180224
r,78,72.70686768764158,32,3.289655841171668
m,69,37.43879089559673,40,62.08268014896673
d,30,46.92333215572615,86,48.05157266487304
d,26,79.59180868389092,17,68.7439960730631
o,45,17.838999308478975,1,24.881267456933898
o,24,94.81888863429666,2,91.28762887159458
b,26,47.17862483311398,14,97.21168188741112
c,58,12.624820128500069,82,36.50955199542143
n,92,96.33982411456483,35,66.63927465143996
r,98,13.26946495604373,82,87.12098559663625
l,4,14.012281757538247,37,47.67291986919555
k,70,9.824756153853942,75,92.43048411379178
n,73,29.331729733139657,67,7.290103887506849
r,10,25.592084864210708,19,87.79274024454755
a,77,33.62261217473366,7,56.445041271689
r,19,90.54365808324737,84,47.02281069972171
r,25,77.23849087509234,84,79.4213364965349
r,90,69.37939263303159,59,25.470880074365134
c,95,20.935439231667942,16,15.3186141998363
s,0,83.28189414566842,72,2.0356457869300293
q,5,37.50585451382218,11,15.825152837404065
p,81,20.404223643585297,7,70.00900311334154
o,67,4.267064926356334,50,66.94349198917354
l,15,52.39334915565554,68,11.058828379847107
p,41,11.634537389953891,51,64.67472156766435
h,6,57.523577777990255,98,57.15052571047487
c,76,87.25265338115953,43,64.28626893715226
e,38,24.630859780116786,10,17.333605850725487
s,66,86.15432711917849,16,68.86062092408676
l,4,48.586228426799714,70,29.98679756376531
r,7,85.16037435014528,49,79.36316345327552
h,68,83.06386139036233,85,91.81267948777938
b,13,14.817908150661763,67,58.80102760373121
j,87,87.58194358413115,75,0.8883708453241379
d,58,33.82146955025285,16,58.956746739074525
o,20,38.26249009599886,49,2.6870591957847467
y,16,28.054808960030652,68,66.98884786657314
b,28,58.75093183039344,93,19.682534697642506
w,37,96.80030331050511,6,47.78944704872325
x,69,37.74303119383671,66,60.2707716872412
x,70,33.36942156695491,86,34.130653108582564
o,40,11.398679910984544,84,40.616692669520816
v,83,70.56510031620581,42,8.767680799328437
x,77,58.97146795858716,10,39.79000049376988
c,8,71.22973724037493,52,11.505657764189515
f,82,83.9495589791425,72,93.27171579522278
a,17,40.79102722880885,30,43.03861192310856
q,78,61.46961887907292,82,5.213280935293296
v,91,66.9172769343559,15,63.0461507448148
u,79,63.19073211365115,72,5.527011894158229
q,27,79.54490995066983,28,89.73148618208793
v,25,67.91935157219761,58,99.67497663835483
p,5,68.31964328200786,43,15.711585887390633
m,24,74.197937158361,20,4.98603435240661
f,57,24.38670184914199,78,3.6187109436349507
e,58,48.67162655268677,94,49.672576498650976
u,53,78.14570377617352,50,80.65446737502789
a,94,88.4386807413597,9,2.5180012074364377
n,27,69.19933090051174,29,97.46942149467668
g,84,94.16933538324528,9,9.647203291405337
h,72,24.098823825747186,3,98.95650022025396
g,63,16.756902040955367,63,87.20460645548278
h,0,42.07016103558288,45,7.0503263580018904
n,38,68.8558887168723,22,84.25396103851519
h,4,63.829514470709945,74,67.10929134935685
l,100,71.53623869757286,65,2.8622297083682358
j,86,42.89929421519183,71,90.73200300893872
j,16,25.18757185514572,1,89.02913694731853
l,51,12.334853584264804,60,14.09765882738897
q,84,80.07665253102851,35,65.00658994112828
x,39,10.632735070380528,89,38.59997357084152
p,74,62.44592599449184,34,89.81707227120158
l,95,73.78052165161326,32,16.84068157498313
l,94,19.53616819580255,99,82.96012006218585
h,44,42.36584517058377,68,15.632302417524535
c,8,99.24234107727072,68,56.25342129602969
j,54,56.67348300531453,35,94.73330526177841
i,0,0.5798718757088928,50,72.18943389838131
l,13,37.71224201766024,72,71.7734798650963
i,37,2.353629543442659,63,63.19132450838442
c,22,1.723441504996348,93,46.8472000900862
o,55,62.03947960444112,17,2.6475850110487698
m,26,96.90192369935657,43,73.5822784902804
q,100,34.465513789033494,28,88.35833783468142
m,80,65.29030701062986,22,48.75650982496318
a,78,70.69525732897633,59,22.604525170435828
k,24,21.67310534614448,94,29.098068607604212
l,6,45.704646136589,41,27.821867139811406
j,23,78.27382224944405,64,58.05606002627016
c,62,41.50677463807773,7,57.35761722634534
z,27,19.911872138478248,30,82.36393491769904
i,48,33.342100151321134,95,46.940448369063326
c,64,20.649373248597502,15,44.62925471394785
w,3,81.00044169622265,33,59.39900593297141
a,75,69.80124304827264,75,35.671482560933896
w,79,20.406831477271815,57,55.87565854801449
l,54,67.35633579674574,91,84.33874431313835
z,24,48.26894512117963,88,6.011038897489717
j,88,13.290172083257712,90,41.136188412304705
u,93,1.1389862547471319,80,70.53979204164261
p,78,18.627757719087036,2,11.219026989410974
e,76,76.36415243788542,9,20.354675804384893
w,82,4.1351013973732424,53,90.0431235483543
s,74,51.71100404723642,29,92.47822312661599
h,21,70.73873269365683,14,56.37112977186741
c,19,58.10257701375456,78,68.07016676432144
m,55,55.24968455970889,91,15.738008340064303
d,66,82.91302765046355,10,11.33529928101672
e,40,86.3026351100341,36,67.09248586142161
z,2,85.88366985258277,67,59.6303416990038
b,81,47.78838666850558,76,40.10212521385517
v,14,99.19188775028422,3,72.06925197437404
d,65,1.3574182096529497,48,6.847724292797519
w,22,77.83411676904285,49,17.64016043380544
a,42,15.14870766548274,48,5.572597975877313
r,44,98.64224365405788,42,29.4051780891458
c,11,42.078619300161215,62,15.23154164870526
c,68,45.60196745963489,99,48.33219256381436
f,83,12.9913767667723,52,55.76505124713006
f,30,20.992639761672503,49,59.761873924532885
r,97,67.22031534917377,83,20.164907246917974
i,21,68.58582566736143,77,69.79345549628414
a,61,52.03568617145683,93,5.965702357519797
a,98,65.30280218017826,64,40.45211619105653
r,76,33.30836008310422,97,94.27348986482076
n,63,54.80927221498075,77,0.7995408697663131
l,94,67.82263002855953,11,7.074154222709595
b,44,24.11314812278167,83,64.6780965510488
i,38,27.682174939962234,25,69.51830010239061
r,89,94.55635648744887,33,33.330895053858676
r,30,78.01556851395097,68,35.06928230519102
b,71,47.38477508560459,19,47.394915989191475
w,23,73.65805891600121,65,92.81784608883655
c,14,85.00204507863153,63,19.943681994973016
q,5,19.880617930750955,73,78.49726567542619
g,33,47.37484945563658,69,67.91584079939605
y,41,31.898152487142685,66,80.72195372412348
i,32,93.86251560443662,3,17.494461604441714
n,60,40.964205056080004,45,61.925316657532335
s,2,98.39876233172699,99,38.79336991861139
f,62,20.044222955913483,41,34.266083686359536
h,57,70.8790332742276,13,90.72415921839665
c,28,96.31695610642431,94,65.72031526721518
h,86,96.88879646949965,27,84.28235924130213
a,53,65.21311047836734,0,85.34080855886512
o,73,85.89058538974652,64,58.69678649603941
f,84,18.296733645842533,89,40.142884462182984
l,95,72.12938315543809,45,71.94631784014886
u,97,30.99274398952302,91,4.878565905842658
s,72,5.358577705275236,73,40.512087353129154
r,61,68.40952151153412,8,75.09747742138427
c,6,88.25659697395821,48,92.62182337127011
b,2,17.517114513475317,11,60.89437501066974
e,11,9.44037351881325,54,84.81100511549809
w,68,61.29002713029975,55,37.45585127177185
i,50,28.41993105927806,21,78.4916728025802
t,80,92.13441680623903,35,18.782582422863513
b,68,42.816918698307674,5,11.107759732009892
t,10,95.36200394493888,21,36.93426338278113
c,92,2.1888490120605786,41,91.04892070668491
y,56,22.50914398019922,76,59.696985754276845
o,67,52.828183039444696,70,84.54087569381146
u,8,84.0034874035529,70,36.26317619822645
w,41,67.1745817696591,21,80.0510456908755
r,88,98.25461863829504,37,43.504853517527664
o,37,47.362726864834315,17,4.845108862470083
v,47,22.209584320794594,85,65.67351099567593
j,45,81.83768448473293,9,43.349254804301594
w,79,63.183500141283325,40,44.54615957715139
v,55,82.17025027843432,11,0.045802826992924484
h,43,22.379656051991258,79,45.12338579512573
n,54,10.569116486521446,33,76.09064316086103
a,56,93.01252588557249,82,88.05378502054133
o,87,54.26964194861126,58,2.3392800759123755
h,49,73.50349386658891,61,5.326272651826757
e,1,24.718199545514597,14,57.489407665187464
g,75,37.431946435490474,80,46.30017620335622
w,67,58.57718206904908,72,44.56796420387722
c,24,72.69882990022911,7,96.4658920695857
s,59,82.44740723599054,84,73.20072569213335
l,14,54.8316034346509,91,99.18112176247487
o,51,7.794785678609795,96,69.32349071204152
i,53,64.30542733064539,15,0.33408634984903873
e,31,74.92725078483957,88,84.21506476776915
y,86,98.78596539013978,21,1.4066411120506994
d,35,81.63726002887945,76,75.07482542321686
